"customer_state","customer_city",city_count,state_count
BA,lauro de freitas,75,3380
BA,ilheus,72,3380
BA,itabuna,62,3380
BA,camacari,61,3380
BA,barreiras,52,3380
BA,juazeiro,44,3380
BA,porto seguro,41,3380
BA,paulo afonso,40,3380
BA,alagoinhas,40,3380
BA,eunapolis,38,3380
BA,guanambi,38,3380
BA,jequie,36,3380
BA,luis eduardo magalhaes,36,3380
BA,valenca,35,3380
BA,santo antonio de jesus,30,3380
BA,teixeira de freitas,29,3380
BA,jacobina,24,3380
BA,dias d'avila,24,3380
BA,brumado,22,3380
BA,simoes filho,21,3380
BA,senhor do bonfim,19,3380
BA,cruz das almas,18,3380
BA,itapetinga,18,3380
BA,serrinha,15,3380
BA,santa maria da vitoria,13,3380
BA,pojuca,13,3380
BA,irece,13,3380
BA,candeias,13,3380
BA,itamaraju,12,3380
BA,mata de sao joao,12,3380
BA,santo amaro,10,3380
BA,itaberaba,10,3380
BA,campo formoso,10,3380
BA,caetite,10,3380
BA,catu,10,3380
BA,cicero dantas,10,3380
BA,conceicao do coite,9,3380
BA,camamu,9,3380
BA,macaubas,9,3380
BA,bom jesus da lapa,9,3380
BA,valente,9,3380
BA,tucano,8,3380
BA,nucleo residencial pilar,8,3380
BA,ribeira do pombal,8,3380
BA,arraial d'ajuda,8,3380
BA,itacare,8,3380
BA,ipiau,8,3380
BA,ipira,8,3380
BA,coribe,8,3380
BA,cansancao,7,3380
BA,casa nova,7,3380
BA,inhambupe,7,3380
BA,ibotirama,7,3380
BA,madre de deus,7,3380
BA,barra da estiva,7,3380
BA,ruy barbosa,7,3380
BA,potiragua,7,3380
BA,medeiros neto,7,3380
BA,morro do chapeu,7,3380
BA,mucuri,7,3380
BA,vera cruz,7,3380
BA,ubaira,6,3380
BA,trancoso,6,3380
BA,seabra,6,3380
BA,piritiba,6,3380
BA,jeremoabo,6,3380
BA,canavieiras,6,3380
BA,camacan,6,3380
BA,entre rios,6,3380
BA,esplanada,6,3380
BA,euclides da cunha,5,3380
BA,capim grosso,5,3380
BA,ibicarai,5,3380
BA,iraquara,5,3380
BA,andorinha,5,3380
BA,prado,5,3380
BA,remanso,5,3380
BA,riachao do jacuipe,5,3380
BA,maracas,5,3380
BA,miguel calmon,5,3380
BA,livramento de nossa senhora,5,3380
BA,paramirim,5,3380
BA,sao sebastiao do passe,5,3380
BA,sobradinho,5,3380
BA,santa cruz cabralia,5,3380
BA,santo estevao,5,3380
BA,utinga,5,3380
BA,una,5,3380
BA,ubaitaba,4,3380
BA,uibai,4,3380
BA,uaua,4,3380
BA,teolandia,4,3380
BA,tanhacu,4,3380
BA,serra do ramalho,4,3380
BA,mutuipe,4,3380
BA,nazare,4,3380
BA,jacaraci,4,3380
BA,riacho de santana,4,3380
BA,presidente tancredo neves,4,3380
BA,queimadas,4,3380
BA,rio do pires,4,3380
BA,posto da mata,4,3380
BA,pilao arcado,4,3380
BA,alcobaca,4,3380
BA,buerarema,4,3380
BA,cachoeira,4,3380
BA,itabela,4,3380
BA,iacu,4,3380
BA,itiuba,4,3380
BA,coaraci,4,3380
BA,gandu,4,3380
BA,crisopolis,4,3380
BA,coronel joao sa,3,3380
BA,dom basilio,3,3380
BA,curaca,3,3380
BA,formosa do rio preto,3,3380
BA,conceicao do jacuipe,3,3380
BA,caravelas,3,3380
BA,candido sales,3,3380
BA,caldeirao grande,3,3380
BA,ituacu,3,3380
BA,itubera,3,3380
BA,itamari,3,3380
BA,itambe,3,3380
BA,itapitanga,3,3380
BA,itarantim,3,3380
BA,itatim,3,3380
BA,itirucu,3,3380
BA,ibicoara,3,3380
BA,itajuipe,3,3380
BA,cacule,3,3380
BA,barra do choca,3,3380
BA,barra do mendes,3,3380
BA,barra do tarrachil,3,3380
BA,belo campo,3,3380
BA,amelia rodrigues,3,3380
BA,araci,3,3380
BA,pindobacu,3,3380
BA,presidente dutra,3,3380
BA,rio real,3,3380
BA,rodelas,3,3380
BA,rio de contas,3,3380
BA,quixabeira,3,3380
BA,nova soure,3,3380
BA,olindina,3,3380
BA,serrolandia,3,3380
BA,tabocas do brejo velho,3,3380
BA,sao francisco do conde,3,3380
BA,sao domingos,3,3380
BA,santa ines,3,3380
BA,santaluz,3,3380
BA,santana,3,3380
BA,tanque novo,3,3380
BA,teofilandia,3,3380
BA,xique-xique,3,3380
BA,wanderley,2,3380
BA,wenceslau guimaraes,2,3380
BA,vereda,2,3380
BA,tapiramuta,2,3380
BA,ubata,2,3380
BA,urandi,2,3380
BA,urucuca,2,3380
BA,riachao das neves,2,3380
BA,santa teresinha,2,3380
BA,sao felipe,2,3380
BA,sao jose da vitoria,2,3380
BA,sitio do quinto,2,3380
BA,serra dourada,2,3380
BA,sapeacu,2,3380
BA,saude,2,3380
BA,oliveira dos brejinhos,2,3380
BA,palmeiras,2,3380
BA,paripiranga,2,3380
BA,muquem do sao francisco,2,3380
BA,nova canaa,2,3380
BA,mairi,2,3380
BA,milagres,2,3380
BA,monte gordo,2,3380
BA,maragogipe,2,3380
BA,mascote,2,3380
BA,morpara,2,3380
BA,pocoes,2,3380
BA,quijingue,2,3380
BA,rio do antonio,2,3380
BA,pintadas,2,3380
BA,pindai,2,3380
BA,piata,2,3380
BA,piripa,2,3380
BA,aramari,2,3380
BA,arembepe,2,3380
BA,antonio cardoso,2,3380
BA,abaira,2,3380
BA,abare,2,3380
BA,abrantes,2,3380
BA,barra,2,3380
BA,barro alto,2,3380
BA,baianopolis,2,3380
BA,buritirama,2,3380
BA,bom jesus da serra,2,3380
BA,boninal,2,3380
BA,bonito,2,3380
BA,iramaia,2,3380
BA,itagi,2,3380
BA,itagiba,2,3380
BA,irara,2,3380
BA,itabatan,2,3380
BA,ibirataia,2,3380
BA,ichu,2,3380
BA,ibipitanga,2,3380
BA,ibiraja,2,3380
BA,ibiassuce,2,3380
BA,iguai,2,3380
BA,itamira,2,3380
BA,itororo,2,3380
BA,itapicuru,2,3380
BA,jucurucu,2,3380
BA,jussari,2,3380
BA,jaguaquara,2,3380
BA,carinhanha,2,3380
BA,castro alves,2,3380
BA,catu de abrantes,2,3380
BA,caturama,2,3380
BA,conde,2,3380
BA,elisio medrado,2,3380
BA,fatima,2,3380
BA,guaratinga,2,3380
BA,dario meira,2,3380
BA,correntina,2,3380
BA,cristopolis,2,3380
BA,conceicao da feira,2,3380
BA,conceicao do almeida,1,3380
BA,cotegipe,1,3380
BA,cravolandia,1,3380
BA,dias d avila,1,3380
BA,dom macedo costa,1,3380
BA,erico cardoso,1,3380
BA,heliopolis,1,3380
BA,humildes,1,3380
BA,gentio do ouro,1,3380
BA,gongogi,1,3380
BA,governador mangabeira,1,3380
BA,filadelfia,1,3380
BA,condeuba,1,3380
BA,coracao de maria,1,3380
BA,cordeiros,1,3380
BA,cocos,1,3380
BA,cipo,1,3380
BA,central,1,3380
BA,chorrocho,1,3380
BA,carnaiba do sertao,1,3380
BA,cairu,1,3380
BA,caldas do jorro,1,3380
BA,campo alegre de lourdes,1,3380
BA,canapolis,1,3380
BA,canarana,1,3380
BA,candeal,1,3380
BA,caraibas,1,3380
BA,canudos,1,3380
BA,capela do alto alegre,1,3380
BA,jandaira,1,3380
BA,jaua,1,3380
BA,lencois,1,3380
BA,maiquinique,1,3380
BA,jussiape,1,3380
BA,lagoa real,1,3380
BA,lamarao,1,3380
BA,jiquirica,1,3380
BA,joao dourado,1,3380
BA,jacuipe,1,3380
BA,itanhem,1,3380
BA,itaparica,1,3380
BA,itape,1,3380
BA,ibirapua,1,3380
BA,igapora,1,3380
BA,igrapiuna,1,3380
BA,ibitiara,1,3380
BA,ibitira,1,3380
BA,ibitita,1,3380
BA,ibipeba,1,3380
BA,ibiajara,1,3380
BA,ipecaeta,1,3380
BA,ipupiara,1,3380
BA,itagimirim,1,3380
BA,itaguacu da bahia,1,3380
BA,itaju do colonia,1,3380
BA,boquira,1,3380
BA,botupora,1,3380
BA,brejoes,1,3380
BA,brejolandia,1,3380
BA,brotas de macaubas,1,3380
BA,cabaceiras do paraguacu,1,3380
BA,caem,1,3380
BA,caetanos,1,3380
BA,baixa grande,1,3380
BA,banzae,1,3380
BA,barro preto,1,3380
BA,barrocas,1,3380
BA,belmonte,1,3380
BA,biritinga,1,3380
BA,acajutiba,1,3380
BA,adustina,1,3380
BA,antonio goncalves,1,3380
BA,apora,1,3380
BA,apuarema,1,3380
BA,aracatu,1,3380
BA,aribice,1,3380
BA,arraial d ajuda,1,3380
BA,arataca,1,3380
BA,america dourada,1,3380
BA,anage,1,3380
BA,andarai,1,3380
BA,amargosa,1,3380
BA,angical,1,3380
BA,anguera,1,3380
BA,planaltino,1,3380
BA,planalto,1,3380
BA,pirai do norte,1,3380
BA,presidente janio quadros,1,3380
BA,ponto novo,1,3380
BA,salinas da margarida,1,3380
BA,salobro,1,3380
BA,santa brigida,1,3380
BA,ribeira do amparo,1,3380
BA,retirolandia,1,3380
BA,morro de sao paulo,1,3380
BA,mundo novo,1,3380
BA,mucuge,1,3380
BA,monte santo,1,3380
BA,mansidao,1,3380
BA,nova fatima,1,3380
BA,nova redencao,1,3380
BA,muritiba,1,3380
BA,nova vicosa,1,3380
BA,pau brasil,1,3380
BA,pedrao,1,3380
BA,sento se,1,3380
BA,satiro dias,1,3380
BA,saubara,1,3380
BA,taboquinhas,1,3380
BA,sao miguel das matas,1,3380
BA,sao desiderio,1,3380
BA,sao felix,1,3380
BA,sao felix do coribe,1,3380
BA,santana do sobrado,1,3380
BA,umburanas,1,3380
BA,teodoro sampaio,1,3380
BA,wagner,1,3380
BA,varzea do poco,1,3380
BA,varzea nova,1,3380
BA,varzedo,1,3380
DF,brasilia,2131,2140
DF,taguatinga,4,2140
DF,guara,2,2140
DF,santa maria,1,2140
DF,sobradinho,1,2140
DF,ceilandia,1,2140
ES,vitoria,379,2033
ES,vila velha,334,2033
ES,serra,285,2033
ES,cariacica,139,2033
ES,cachoeiro de itapemirim,122,2033
ES,guarapari,67,2033
ES,colatina,65,2033
ES,linhares,65,2033
ES,sao mateus,48,2033
ES,aracruz,41,2033
ES,viana,21,2033
ES,nova venecia,19,2033
ES,castelo,18,2033
ES,alegre,17,2033
ES,piuma,17,2033
ES,marataizes,16,2033
ES,guacui,16,2033
ES,santa maria de jetiba,15,2033
ES,venda nova do imigrante,15,2033
ES,sao gabriel da palha,14,2033
ES,jaguare,14,2033
ES,anchieta,14,2033
ES,afonso claudio,11,2033
ES,barra de sao francisco,10,2033
ES,mimoso do sul,10,2033
ES,montanha,10,2033
ES,santa teresa,10,2033
ES,domingos martins,9,2033
ES,ibatiba,9,2033
ES,ecoporanga,8,2033
ES,marilandia,8,2033
ES,joao neiva,8,2033
ES,baixo guandu,8,2033
ES,pinheiros,8,2033
ES,vila valerio,8,2033
ES,sao domingos do norte,7,2033
ES,boa esperanca,7,2033
ES,alfredo chaves,7,2033
ES,itaguacu,7,2033
ES,apiaca,6,2033
ES,sao jose do calcado,6,2033
ES,rio novo do sul,6,2033
ES,pedro canario,5,2033
ES,sooretama,5,2033
ES,vargem alta,5,2033
ES,sao roque do canaa,5,2033
ES,marechal floriano,5,2033
ES,fundao,5,2033
ES,conceicao do castelo,5,2033
ES,iconha,5,2033
ES,itapemirim,4,2033
ES,dores do rio preto,4,2033
ES,muqui,4,2033
ES,itaipava,4,2033
ES,mantenopolis,4,2033
ES,arace,4,2033
ES,bom jesus do norte,4,2033
ES,agua doce do norte,4,2033
ES,rio bananal,4,2033
ES,conceicao da barra,3,2033
ES,itarana,3,2033
ES,iuna,2,2033
ES,jacigua,2,2033
ES,irupi,2,2033
ES,governador lindenberg,2,2033
ES,itaoca,2,2033
ES,jeronimo monteiro,2,2033
ES,muniz freire,2,2033
ES,aguia branca,2,2033
ES,braco do rio,2,2033
ES,celina,2,2033
ES,alto rio novo,2,2033
ES,presidente kennedy,2,2033
ES,vila nelita,2,2033
ES,vargem grande do soturno,1,2033
ES,sao joao de petropolis,1,2033
ES,sao joao do sobrado,1,2033
ES,quilometro 14 do mutum,1,2033
ES,santa leopoldina,1,2033
ES,santo antonio do canaa,1,2033
ES,piacu,1,2033
ES,ponto belo,1,2033
ES,praia grande,1,2033
ES,novo brasil,1,2033
ES,pacotuba,1,2033
ES,pancas,1,2033
ES,paraju,1,2033
ES,angelo frechiani,1,2033
ES,araguaia,1,2033
ES,atilio vivacqua,1,2033
ES,brejetuba,1,2033
ES,mucurici,1,2033
ES,laranja da terra,1,2033
ES,divino de sao lourenco,1,2033
ES,ibiracu,1,2033
GO,goiania,692,2020
GO,anapolis,113,2020
GO,aparecida de goiania,110,2020
GO,rio verde,66,2020
GO,jatai,54,2020
GO,valparaiso de goias,37,2020
GO,itumbiara,36,2020
GO,caldas novas,36,2020
GO,formosa,34,2020
GO,catalao,34,2020
GO,luziania,33,2020
GO,mineiros,26,2020
GO,trindade,24,2020
GO,aguas lindas de goias,24,2020
GO,goianesia,18,2020
GO,uruacu,17,2020
GO,posse,17,2020
GO,novo gama,16,2020
GO,senador canedo,16,2020
GO,inhumas,16,2020
GO,ipora,15,2020
GO,niquelandia,14,2020
GO,morrinhos,14,2020
GO,quirinopolis,14,2020
GO,porangatu,13,2020
GO,ipameri,13,2020
GO,pires do rio,12,2020
GO,minacu,11,2020
GO,planaltina,10,2020
GO,piracanjuba,10,2020
GO,goiatuba,10,2020
GO,santa helena de goias,9,2020
GO,alto paraiso de goias,9,2020
GO,anicuns,8,2020
GO,cacu,8,2020
GO,bom jesus,8,2020
GO,sao luis de montes belos,8,2020
GO,goianira,8,2020
GO,goias,8,2020
GO,chapadao do ceu,8,2020
GO,cidade ocidental,8,2020
GO,cristalina,8,2020
GO,crixas,8,2020
GO,ceres,7,2020
GO,firminopolis,7,2020
GO,itapuranga,7,2020
GO,jaragua,7,2020
GO,santa rita do araguaia,7,2020
GO,rubiataba,7,2020
GO,silvania,7,2020
GO,mozarlandia,7,2020
GO,neropolis,7,2020
GO,bela vista de goias,7,2020
GO,campinorte,7,2020
GO,campos belos,7,2020
GO,acreuna,7,2020
GO,cachoeira alta,6,2020
GO,orizona,6,2020
GO,itaberai,6,2020
GO,guapo,6,2020
GO,castelandia,5,2020
GO,joviania,5,2020
GO,santo antonio do descoberto,5,2020
GO,sao miguel do araguaia,5,2020
GO,alexania,5,2020
GO,aragarcas,4,2020
GO,caiaponia,4,2020
GO,santa fe de goias,4,2020
GO,sanclerlandia,4,2020
GO,uruana,4,2020
GO,padre bernardo,4,2020
GO,piranhas,4,2020
GO,pirenopolis,4,2020
GO,parauna,4,2020
GO,rianapolis,4,2020
GO,nova veneza,4,2020
GO,maurilandia,4,2020
GO,iaciara,4,2020
GO,indiara,4,2020
GO,itapaci,4,2020
GO,corumbaiba,4,2020
GO,goianapolis,4,2020
GO,edeia,4,2020
GO,fazenda nova,4,2020
GO,sao simao,4,2020
GO,itaja,3,2020
GO,inaciolandia,3,2020
GO,jussara,3,2020
GO,paranaiguara,3,2020
GO,palmeiras de goias,3,2020
GO,urutai,3,2020
GO,vianopolis,3,2020
GO,sao joao d'alianca,3,2020
GO,serranopolis,3,2020
GO,alvorada do norte,3,2020
GO,americano do brasil,3,2020
GO,alto horizonte,2,2020
GO,araguapaz,2,2020
GO,aruana,2,2020
GO,campo alegre de goias,2,2020
GO,cachoeira dourada,2,2020
GO,bonfinopolis,2,2020
GO,brazabrantes,2,2020
GO,santa cruz de goias,2,2020
GO,vicentinopolis,2,2020
GO,turvania,2,2020
GO,simolandia,2,2020
GO,portelandia,2,2020
GO,planaltina de goias,2,2020
GO,pontalina,2,2020
GO,mundo novo,2,2020
GO,nazario,2,2020
GO,mambai,2,2020
GO,mara rosa,2,2020
GO,matrincha,2,2020
GO,jesupolis,2,2020
GO,hidrolina,2,2020
GO,itaguacu,2,2020
GO,itaguaru,2,2020
GO,itapirapua,2,2020
GO,domiciano ribeiro,2,2020
GO,doverlandia,2,2020
GO,corumba de goias,2,2020
GO,cumari,2,2020
GO,damianopolis,2,2020
GO,diorama,2,2020
GO,cavalcante,2,2020
GO,carmo do rio verde,2,2020
GO,cezarina,1,2020
GO,cocalzinho de goias,1,2020
GO,divinopolis de goias,1,2020
GO,crominia,1,2020
GO,flores de goias,1,2020
GO,formoso,1,2020
GO,goiandira,1,2020
GO,hidrolandia,1,2020
GO,jandaia,1,2020
GO,ipiranga de goias,1,2020
GO,itaguari,1,2020
GO,mairipotaba,1,2020
GO,mimoso de goias,1,2020
GO,lagoa santa,1,2020
GO,leopoldo de bulhoes,1,2020
GO,jardim abc de goias,1,2020
GO,jaupaci,1,2020
GO,mutunopolis,1,2020
GO,morro agudo de goias,1,2020
GO,mossamedes,1,2020
GO,montividiu do norte,1,2020
GO,novo planalto,1,2020
GO,nova america,1,2020
GO,nova aurora,1,2020
GO,nova crixas,1,2020
GO,nova roma,1,2020
GO,palminopolis,1,2020
GO,ouro verde de goias,1,2020
GO,ouvidor,1,2020
GO,teresina de goias,1,2020
GO,trombas,1,2020
GO,turvelandia,1,2020
GO,sao joao da parauna,1,2020
GO,santo antonio de goias,1,2020
GO,sao patricio,1,2020
GO,sao luiz do norte,1,2020
GO,britania,1,2020
GO,buriti alegre,1,2020
GO,cabeceiras,1,2020
GO,bom jardim de goias,1,2020
GO,campos verdes,1,2020
GO,campinacu,1,2020
GO,aurilandia,1,2020
GO,barro alto,1,2020
GO,arenopolis,1,2020
GO,aragoiania,1,2020
GO,apore,1,2020
GO,agua fria de goias,1,2020
GO,agua limpa,1,2020
GO,abadiania,1,2020
PE,recife,613,1652
PE,jaboatao dos guararapes,135,1652
PE,olinda,93,1652
PE,petrolina,65,1652
PE,caruaru,64,1652
PE,paulista,41,1652
PE,camaragibe,35,1652
PE,garanhuns,31,1652
PE,cabo de santo agostinho,21,1652
PE,ipojuca,17,1652
PE,salgueiro,17,1652
PE,vitoria de santo antao,15,1652
PE,santa cruz do capibaribe,13,1652
PE,igarassu,13,1652
PE,araripina,12,1652
PE,belo jardim,12,1652
PE,sao lourenco da mata,12,1652
PE,bezerros,11,1652
PE,abreu e lima,11,1652
PE,gravata,11,1652
PE,carpina,10,1652
PE,escada,10,1652
PE,serra talhada,10,1652
PE,petrolandia,10,1652
PE,pesqueira,9,1652
PE,palmares,9,1652
PE,goiana,9,1652
PE,afogados da ingazeira,8,1652
PE,ouricuri,8,1652
PE,taquaritinga do norte,7,1652
PE,timbauba,7,1652
PE,lajedo,7,1652
PE,limoeiro,7,1652
PE,catende,7,1652
PE,bom conselho,7,1652
PE,cabrobo,6,1652
PE,floresta,6,1652
PE,aguas belas,6,1652
PE,barreiros,6,1652
PE,arcoverde,5,1652
PE,custodia,5,1652
PE,feira nova,5,1652
PE,bonito,5,1652
PE,moreno,5,1652
PE,toritama,5,1652
PE,sirinhaem,5,1652
PE,surubim,5,1652
PE,tabira,5,1652
PE,sao bento do una,5,1652
PE,sertania,4,1652
PE,trindade,4,1652
PE,parnamirim,4,1652
PE,ribeirao,4,1652
PE,sao jose do egito,4,1652
PE,jatoba,4,1652
PE,joaquim nabuco,4,1652
PE,lagoa grande,4,1652
PE,ilha de itamaraca,4,1652
PE,itambe,4,1652
PE,brejo da madre de deus,4,1652
PE,gameleira,4,1652
PE,condado,4,1652
PE,camutanga,3,1652
PE,ipubi,3,1652
PE,jaqueira,3,1652
PE,itapissuma,3,1652
PE,iati,3,1652
PE,ibimirim,3,1652
PE,lagoa dos gatos,3,1652
PE,joao alfredo,3,1652
PE,mirandiba,3,1652
PE,saloa,3,1652
PE,sanharo,3,1652
PE,oroco,3,1652
PE,pedra,3,1652
PE,tuparetama,3,1652
PE,venturosa,2,1652
PE,triunfo,2,1652
PE,tracunhaem,2,1652
PE,serrita,2,1652
PE,tacaratu,2,1652
PE,sao vicente ferrer,2,1652
PE,sao jose da coroa grande,2,1652
PE,sao jose do belmonte,2,1652
PE,paudalho,2,1652
PE,nossa senhora do o,2,1652
PE,panelas,2,1652
PE,santa cruz,2,1652
PE,riacho das almas,2,1652
PE,rio formoso,2,1652
PE,santa maria da boa vista,2,1652
PE,vicencia,2,1652
PE,moreilandia,2,1652
PE,macaparana,2,1652
PE,jupi,2,1652
PE,lagoa do carro,2,1652
PE,lagoa do ouro,2,1652
PE,inaja,2,1652
PE,gloria do goita,2,1652
PE,itaquitinga,2,1652
PE,jatauba,2,1652
PE,itapetim,2,1652
PE,canhotinho,2,1652
PE,caraiba,2,1652
PE,bom jardim,2,1652
PE,camocim de sao felix,2,1652
PE,buenos aires,2,1652
PE,cortes,2,1652
PE,cumaru,2,1652
PE,dormentes,2,1652
PE,barra de guabiraba,2,1652
PE,altinho,2,1652
PE,amaraji,2,1652
PE,aracoiaba,2,1652
PE,belem do sao francisco,2,1652
PE,bodoco,2,1652
PE,afranio,2,1652
PE,agrestina,1,1652
PE,agua preta,1,1652
PE,alianca,1,1652
PE,ferreiros,1,1652
PE,flores,1,1652
PE,cupira,1,1652
PE,correntes,1,1652
PE,cha de alegria,1,1652
PE,cha grande,1,1652
PE,buique,1,1652
PE,caetes,1,1652
PE,calcado,1,1652
PE,capoeiras,1,1652
PE,jurema,1,1652
PE,machados,1,1652
PE,nazare da mata,1,1652
PE,santa terezinha,1,1652
PE,santo antonio das queimadas,1,1652
PE,sao benedito do sul,1,1652
PE,santa filomena,1,1652
PE,passira,1,1652
PE,orobo,1,1652
PE,pocao,1,1652
PE,pombos,1,1652
PE,quipapa,1,1652
PE,quixada,1,1652
PE,sao domingos,1,1652
PE,sao joao,1,1652
PE,sao joaquim do monte,1,1652
PE,tamandare,1,1652
PE,siriji,1,1652
PE,terezinha,1,1652
PE,terra nova,1,1652
PE,vertentes,1,1652
PE,xexeu,1,1652
CE,fortaleza,654,1336
CE,sobral,36,1336
CE,maracanau,35,1336
CE,caucaia,35,1336
CE,juazeiro do norte,34,1336
CE,aracati,22,1336
CE,crato,19,1336
CE,iguatu,14,1336
CE,eusebio,13,1336
CE,limoeiro do norte,12,1336
CE,quixada,12,1336
CE,itapipoca,11,1336
CE,taua,10,1336
CE,brejo santo,10,1336
CE,crateus,9,1336
CE,tiangua,9,1336
CE,russas,9,1336
CE,morada nova,9,1336
CE,ico,8,1336
CE,camocim,8,1336
CE,acarau,8,1336
CE,acopiara,7,1336
CE,cruz,7,1336
CE,hidrolandia,7,1336
CE,nova russas,7,1336
CE,itapaje,6,1336
CE,quixeramobim,6,1336
CE,pacajus,6,1336
CE,barbalha,6,1336
CE,caninde,6,1336
CE,cascavel,5,1336
CE,horizonte,5,1336
CE,icapui,5,1336
CE,granja,5,1336
CE,pacatuba,5,1336
CE,paracuru,5,1336
CE,paraipaba,5,1336
CE,redencao,5,1336
CE,santa quiteria,5,1336
CE,sao goncalo do amarante,5,1336
CE,jaguaribe,5,1336
CE,jaguaruana,4,1336
CE,jijoca de jericoacoara,4,1336
CE,morrinhos,4,1336
CE,santana do acarau,4,1336
CE,sao benedito,4,1336
CE,parambu,4,1336
CE,guaraciaba do norte,4,1336
CE,forquilha,4,1336
CE,ipu,4,1336
CE,itaitinga,4,1336
CE,campos sales,4,1336
CE,barro,4,1336
CE,bela cruz,4,1336
CE,senador pompeu,4,1336
CE,varjota,4,1336
CE,sucesso,3,1336
CE,ubajara,3,1336
CE,boa viagem,3,1336
CE,baturite,3,1336
CE,beberibe,3,1336
CE,aurora,3,1336
CE,aracoiaba,3,1336
CE,carire,3,1336
CE,carius,3,1336
CE,catarina,3,1336
CE,ipueiras,3,1336
CE,ibiapina,3,1336
CE,deputado irapuan pinheiro,3,1336
CE,quixere,3,1336
CE,pereiro,3,1336
CE,santana do cariri,3,1336
CE,reriutaba,3,1336
CE,monsenhor tabosa,3,1336
CE,nova olinda,3,1336
CE,novo oriente,3,1336
CE,maranguape,3,1336
CE,marco,3,1336
CE,alto santo,3,1336
CE,abaiara,2,1336
CE,massape,2,1336
CE,meruoca,2,1336
CE,milagres,2,1336
CE,milha,2,1336
CE,miraima,2,1336
CE,ocara,2,1336
CE,oros,2,1336
CE,lavras da mangabeira,2,1336
CE,jardim,2,1336
CE,itapiuna,2,1336
CE,potengi,2,1336
CE,sao luis do curu,2,1336
CE,solonopole,2,1336
CE,trairi,2,1336
CE,quixelo,2,1336
CE,pedra branca,2,1336
CE,penaforte,2,1336
CE,pentecoste,2,1336
CE,pacoti,2,1336
CE,frecheirinha,2,1336
CE,guaiuba,2,1336
CE,iracema,2,1336
CE,iraucuba,2,1336
CE,ipaporanga,2,1336
CE,altaneira,2,1336
CE,carnaubal,2,1336
CE,caririacu,2,1336
CE,araripe,2,1336
CE,aratuba,2,1336
CE,arneiroz,2,1336
CE,apuiares,2,1336
CE,aquiraz,2,1336
CE,varzea alegre,2,1336
CE,uruoca,2,1336
CE,vicosa do ceara,1,1336
CE,uruburetama,1,1336
CE,tabuleiro do norte,1,1336
CE,taperuaba,1,1336
CE,aiuaba,1,1336
CE,assare,1,1336
